latitude,longitude,roof_area_sqm,annual_ghi,avg_temperature,system_size_kw,tilt_angle,annual_generation_kwh
13.2228,69.516,45.8,2048.58,32.18,8.72,18.2,14087.36
25.3206,75.3503,46.2,1799.93,27.7,7.12,28.2,9532.52
15.0154,70.1532,34.0,2094.49,30.91,5.48,22.0,8205.16
31.9243,71.0095,186.3,1831.27,23.15,22.42,23.1,32125.07
32.1836,91.5749,46.5,1831.98,24.4,5.71,24.6,7382.21
16.0268,69.1273,98.7,2101.47,30.38,12.51,12.4,19878.44
14.2098,87.1093,93.9,2048.43,32.83,16.51,20.9,24032.51
19.1052,75.9042,292.6,2057.27,32.23,46.49,18.5,71403.03
14.4944,93.2748,31.0,2107.83,33.43,4.19,14.6,6440.79
26.1544,82.0648,334.1,1883.94,28.59,55.93,20.7,76509.44
30.3037,76.8617,361.6,1749.6,27.14,59.14,33.3,86065.81
26.1735,83.0115,34.0,1833.13,27.39,4.32,33.9,6208.76
30.2575,79.0768,46.9,1805.28,24.67,8.03,26.8,10377.22
18.7188,84.3647,29.5,2202.25,28.63,5.36,21.1,8614.04
12.2206,71.3215,107.8,2148.13,32.32,15.41,8.9,25875.25
27.9247,96.9127,80.0,1792.46,24.99,14.0,33.8,20162.37
17.7328,80.3411,42.6,1958.22,32.08,5.79,17.2,7986.0
26.1243,78.0987,60.2,1834.42,27.54,10.87,22.9,15779.75
15.3074,88.5961,25.7,2242.65,33.11,4.95,13.7,8448.45
10.1932,78.5531,130.1,2128.58,31.69,20.21,5.0,29026.53
34.7997,92.165,25.5,1790.15,25.8,3.56,42.1,4748.38
12.2174,81.1739,112.6,2094.01,32.25,17.1,21.4,26195.23
34.6874,88.8672,49.1,1740.52,20.79,6.88,34.2,9507.73
34.3866,71.1161,35.7,1788.38,22.25,4.29,28.8,5556.2
29.4331,92.5375,68.7,1768.45,30.32,11.83,32.7,15209.73
25.8044,89.3358,29.6,1828.23,26.21,3.66,24.9,5017.77
23.6008,74.1398,132.3,2051.9,27.33,18.11,18.6,27530.18
31.3847,72.2133,273.1,1857.84,24.09,48.55,22.2,66872.92
15.8149,77.1725,41.7,2122.59,31.19,7.23,23.6,11325.35
20.6274,96.306,127.7,2035.69,27.75,16.08,26.6,25185.49
24.7235,75.4481,35.0,1935.74,27.76,6.05,31.3,9641.15
19.1021,81.2277,43.5,2161.58,32.16,8.46,17.9,14406.76
19.5421,68.8706,29.5,1995.75,30.43,3.72,24.6,5946.25
16.9177,79.5196,330.7,2085.66,28.76,50.67,18.5,78851.71
23.2343,84.5683,40.6,1809.71,27.46,7.24,20.7,9539.23
30.9655,95.6406,208.8,1720.62,23.56,36.21,37.8,49789.54
13.4413,82.9853,245.8,2005.99,32.66,33.95,23.4,49912.16
33.2297,91.7541,39.6,1847.79,26.31,5.26,41.2,7629.58
26.6054,83.8667,115.5,1660.9,26.33,21.11,32.1,25571.63
30.2284,69.1828,99.3,1767.7,24.82,19.52,35.2,27394.12
23.0171,77.1352,43.9,1690.19,31.8,7.96,26.0,10028.07
29.047,84.6909,34.5,1754.65,27.28,6.79,36.1,8805.12
8.4374,95.5672,46.4,2152.85,35.95,7.82,8.3,12320.93
30.0963,92.9148,123.6,1913.06,28.97,24.02,23.7,35447.52
9.0837,74.6223,81.5,2212.22,35.49,14.28,14.4,24125.89
32.0277,74.3832,31.9,1700.85,20.21,6.14,40.4,7944.42
34.783,73.834,40.0,1803.18,24.61,5.32,31.6,7550.52
15.9398,94.7525,463.1,2058.51,28.24,85.78,21.6,135913.98
13.6786,92.7273,25.4,2100.79,33.35,3.44,9.2,5573.04
28.6648,90.4716,101.5,1731.82,22.27,12.4,37.5,17296.55
14.8317,79.3893,23.6,1997.83,30.99,3.8,18.5,6233.66
31.3702,82.627,77.9,1713.33,23.76,11.34,32.8,14814.09
10.7767,81.4656,390.1,2153.74,32.21,48.17,16.4,82908.53
11.4008,75.3485,22.3,2145.02,32.77,4.43,17.7,7087.75
34.4371,82.6458,39.9,1847.66,25.17,6.91,42.3,9185.58
26.1937,68.8844,47.0,1903.32,25.38,9.04,34.2,12652.18
30.866,71.8225,49.1,1571.81,25.8,9.81,21.9,11938.7
16.7569,93.7111,26.5,2063.39,29.13,4.01,9.2,6428.18
26.2651,89.7987,124.9,1755.23,26.4,17.53,32.8,22209.51
24.0445,80.2632,47.8,1833.92,28.43,6.44,33.0,8504.94
24.2851,82.9974,22.7,1841.9,25.68,3.67,20.4,5059.07
26.4284,78.73,91.4,1815.22,24.08,15.4,16.6,20322.26
23.5347,89.4826,141.9,1810.36,28.99,22.4,20.0,27899.55
19.5847,90.7414,26.1,2007.75,32.03,3.94,17.2,5293.76
15.4499,90.1353,143.4,1953.04,31.49,19.14,20.7,27421.94
28.7517,88.9557,102.7,1855.0,24.75,15.96,19.7,22771.88
14.1094,73.9306,60.0,2268.99,32.56,7.61,8.4,13256.43
26.6936,77.8011,33.5,1757.17,26.7,6.34,34.6,7852.5
14.3,81.6255,29.8,2063.84,32.65,3.69,7.4,5259.77
24.8839,77.593,78.2,1694.21,22.35,11.77,30.1,15066.05
28.1711,89.8933,104.1,1812.85,23.78,13.33,25.4,18786.03
13.9053,77.5513,98.4,2145.12,30.65,17.9,17.2,30449.47
9.6185,72.0087,34.5,2228.52,34.57,5.0,5.0,8538.39
11.5363,79.5722,58.8,2142.54,33.78,7.59,7.3,11859.81
24.3619,96.4175,130.2,1976.63,28.91,21.17,22.9,32559.8
30.9351,74.5506,34.4,1990.85,25.19,6.66,38.1,9686.04
9.2149,85.7526,44.6,2315.12,31.85,8.6,10.5,15102.56
27.8221,80.5562,132.5,1801.4,28.97,18.54,18.7,24858.96
17.2156,70.0597,81.7,1918.03,33.4,14.51,23.3,22045.16
20.9203,82.1484,20.1,1934.94,26.67,2.46,12.0,3677.98
33.0792,88.3628,141.1,1672.82,24.38,18.42,41.8,22561.67
16.9632,82.8834,126.1,2074.77,29.78,20.17,11.2,30267.65
20.5641,93.2911,60.7,1879.35,29.62,8.4,20.3,11875.87
8.3694,76.3792,120.2,2187.52,36.94,22.1,5.0,32764.15
10.2032,70.5012,52.0,2227.38,38.27,10.11,11.4,16380.29
14.982,95.1604,20.8,2066.27,33.36,2.51,14.9,3881.32
8.752,78.9677,35.8,2110.76,35.25,4.96,7.0,7970.76
25.0471,84.7158,59.6,1987.14,26.65,9.25,15.8,14269.5
19.5128,90.9681,48.9,1842.45,30.18,8.08,27.1,11167.53
22.7999,77.4051,139.4,1907.38,31.06,26.94,28.9,35269.03
12.7155,88.7688,115.0,2111.79,32.79,22.0,15.4,32702.68
15.9902,71.9271,21.9,2057.45,29.63,3.75,17.4,5703.01
25.9233,76.4475,82.5,1891.82,23.7,11.6,29.8,17559.9
34.0632,72.1966,87.2,1779.7,24.3,15.92,26.9,22359.01
9.3613,91.5257,34.4,2172.66,34.88,4.69,18.0,7342.97
32.0404,74.4568,25.1,1737.83,22.89,4.94,27.7,7451.91
23.5758,88.8047,352.1,1887.03,30.04,42.42,26.7,65335.17
23.2258,95.3557,33.1,1877.01,27.3,5.48,25.4,8387.88
21.5075,83.3054,144.7,2019.87,28.65,18.39,24.2,29308.09
9.8736,83.6608,48.1,2114.55,34.12,7.34,17.5,11660.56
10.4267,81.37,37.0,2224.06,33.21,6.31,6.3,10659.04
24.2246,77.4508,39.3,1909.48,28.17,6.89,29.2,9079.68
17.2059,81.794,63.8,1992.59,33.16,11.66,19.2,16511.16
32.7662,85.4814,26.7,1803.68,21.57,4.47,24.3,6143.83
18.9779,96.5938,47.0,1944.2,31.04,6.59,17.3,9764.06
11.8686,95.1952,119.9,2181.42,33.6,22.92,18.6,36663.32
27.2974,93.0024,25.7,1869.66,26.62,4.75,23.6,6898.52
15.9205,93.7848,37.1,2009.72,33.18,4.93,15.6,6682.08
22.1877,81.5676,48.0,1986.91,28.71,8.94,22.0,13984.86
26.8415,87.0659,30.4,1904.58,27.48,6.0,29.2,8789.69
32.3071,93.9569,68.6,1855.07,25.49,11.73,40.0,16393.9
29.3892,79.3956,48.3,1892.29,24.37,6.88,22.9,10443.88
26.2617,95.8911,33.8,1910.59,27.38,5.7,26.4,7971.55
26.3501,80.0578,296.0,1779.49,26.24,43.64,24.8,59287.26
33.54,85.4314,243.6,1936.17,23.24,42.41,29.5,64614.74
15.9873,88.5843,139.2,1943.94,30.76,22.76,24.4,31464.45
8.03,95.5672,446.0,2275.4,35.93,86.68,5.0,131176.15
15.3428,75.0939,90.3,2102.33,31.86,15.3,7.8,22472.76
13.8831,89.6378,53.1,2000.17,33.14,7.28,18.5,10799.0
25.8695,83.1037,94.7,1868.4,26.92,16.85,21.1,23722.53
25.1102,75.7882,68.1,1885.72,24.09,9.81,29.6,14274.55
24.0235,90.5216,64.3,2016.02,27.85,9.11,30.7,13422.18
8.4386,84.0144,31.8,2135.04,34.93,4.81,5.0,7113.24
27.677,87.1682,59.9,1824.86,26.63,7.25,21.5,10131.71
16.7353,77.3641,145.7,1855.88,29.88,28.79,9.6,39659.58
25.9565,81.9569,54.8,2015.56,24.53,8.9,20.0,14205.2
23.0276,85.9033,32.0,1843.87,29.49,5.83,18.4,7815.75
17.2537,79.7424,24.9,2059.59,30.29,3.5,24.6,4838.15
11.6336,73.7528,40.7,2126.48,33.71,7.31,17.0,10013.65
10.5493,95.8876,57.9,2146.27,33.29,9.57,5.0,14926.18
30.451,82.8326,36.4,1860.67,24.88,5.6,37.9,7999.47
32.7967,89.2837,43.2,1887.36,22.94,8.54,24.4,12211.69
25.5443,79.9204,48.5,1904.32,25.17,7.74,28.6,11060.35
10.7927,78.2988,41.0,2202.14,34.69,7.07,5.0,10557.63
18.8547,79.8078,59.9,2030.93,28.91,7.27,10.1,9995.94
27.6814,79.8667,181.0,1927.14,26.47,26.08,32.9,39068.99
29.0552,83.7812,41.9,1783.97,26.35,8.02,28.4,10951.83
11.1919,83.7606,71.5,2228.58,32.39,12.93,13.2,21287.96
8.0008,82.4175,33.4,2288.83,32.59,5.45,6.5,8668.06
27.2277,71.9088,49.3,1940.5,31.2,9.47,18.6,12957.47
17.6281,82.3862,132.0,1973.88,29.61,20.97,22.4,31305.24
14.871,72.904,134.7,2062.86,33.15,22.26,21.3,34466.22
8.3482,71.6579,136.1,2212.89,38.72,20.49,5.0,32818.11
22.5881,95.0467,38.6,1827.75,30.02,6.54,20.1,9693.92
30.9811,85.5436,410.4,1913.93,24.06,59.72,32.1,86616.24
33.8561,87.1252,30.8,1733.61,23.23,4.64,36.0,6682.81
23.2751,79.652,50.0,1947.76,26.46,9.86,24.8,14983.2
21.8905,94.3604,28.4,1903.81,30.51,3.66,25.7,5282.03
10.2965,86.5,109.0,2052.51,35.1,14.0,19.6,21880.34
22.8196,90.3059,28.5,1884.93,27.3,3.51,20.6,4920.95
18.2594,78.6883,23.4,2032.87,28.3,3.4,19.4,5214.68
24.3927,95.8403,106.8,1958.81,24.98,16.21,28.4,22975.63
18.4956,91.7934,30.6,2024.02,32.25,3.9,20.3,6223.38
14.4881,92.7645,37.5,2110.95,32.32,6.15,12.2,9926.68
10.5641,72.9936,36.8,2126.88,34.28,6.13,13.0,10252.74
16.5028,75.8579,36.3,2086.65,29.53,6.53,19.5,10447.59
10.6094,76.2832,62.3,2271.66,30.9,12.35,12.3,22430.02
12.7762,75.8564,94.0,2170.41,34.78,15.94,6.9,24519.43
34.6581,92.8068,44.4,1784.92,23.09,5.72,34.8,8417.58
19.9908,68.9247,29.5,2007.69,31.42,3.74,27.7,5463.97
22.3605,70.2069,94.4,1821.26,27.77,17.2,29.7,23632.25
31.5877,75.9435,99.4,1691.85,23.91,17.1,36.6,23136.01
34.8804,73.7963,136.3,1752.54,24.33,18.12,38.8,27398.76
23.7333,74.7239,39.7,1915.93,29.38,5.56,16.8,8321.19
29.9368,91.1404,23.0,1840.33,26.72,4.14,29.1,6156.61
16.8274,84.3307,452.8,2175.22,30.44,74.85,9.0,118025.24
16.2551,68.1673,133.2,2109.49,32.51,22.22,22.6,35059.92
18.873,80.4504,42.6,2105.0,32.33,5.83,14.7,9131.31
26.1577,79.8287,34.0,1880.74,26.62,5.79,31.5,8888.07
26.4192,71.3044,42.7,1803.88,25.68,7.76,32.7,10605.15
16.5115,87.6081,34.4,2042.16,33.86,6.56,24.4,10495.62
11.5967,88.3608,407.8,2070.88,32.07,72.97,16.7,105448.06
25.0747,88.9059,458.0,2017.32,28.58,76.08,26.4,125762.99
11.4648,89.1257,46.7,2200.86,33.32,8.12,13.4,12818.93
23.6193,68.0015,33.6,1960.49,24.29,5.34,20.0,8446.81
26.7224,95.6637,135.9,1961.87,28.83,18.78,20.3,26550.13
26.9165,91.6121,23.0,1697.9,20.97,4.39,19.5,5955.3
28.3437,94.2155,60.2,1880.86,21.88,9.79,22.0,13578.08
31.5672,68.4537,104.8,1670.94,25.45,17.56,40.2,23403.66
21.4989,95.0819,115.2,1956.44,29.98,22.95,14.8,35054.97
27.7167,91.4839,65.3,1820.16,24.85,12.98,32.2,17645.04
24.7177,92.2794,97.2,1952.02,27.77,16.23,18.4,24667.91
13.0393,70.7053,183.0,2127.55,27.67,22.46,22.5,37519.52
8.6936,89.4246,38.1,2295.12,36.1,5.77,6.0,9339.68
15.6826,95.8376,449.3,2013.56,32.04,87.6,13.9,126125.92
19.9619,87.6779,42.1,2041.41,29.53,6.03,18.1,8871.65
24.6619,84.5463,31.3,1913.06,27.54,6.27,31.0,8533.98
30.9489,95.4233,49.8,1656.1,25.66,6.31,25.3,7562.05
13.2986,80.8452,116.3,2031.14,32.56,19.24,19.9,30312.74
11.3898,85.3795,44.5,2126.99,29.73,7.17,14.5,11883.0
34.014,81.8138,117.0,1820.73,27.69,16.43,28.4,20770.72
10.9172,95.0525,148.9,2184.59,36.09,29.18,5.0,45482.6
20.9193,70.2065,44.6,1874.05,26.62,7.57,26.4,10186.63
23.8102,82.5325,101.9,1904.19,27.2,14.11,18.2,21302.59
22.6171,87.9216,278.4,2098.32,27.95,41.96,30.4,64790.57
10.3229,90.9653,118.2,2167.09,36.11,21.01,5.0,30814.63
9.5397,84.9075,37.7,2146.1,29.99,5.42,11.9,8904.85
10.8481,94.3586,370.3,2188.07,32.72,70.49,14.7,118740.42
23.8109,95.3178,84.3,1976.48,24.36,11.23,27.0,16372.74
22.6973,69.8653,32.9,1898.95,27.82,4.64,19.0,6631.26
14.311,79.6687,36.7,2126.61,31.22,4.84,21.8,7307.12
25.2199,68.6803,45.2,1863.73,27.41,5.8,30.6,8726.04
30.1418,77.5531,417.0,1858.99,23.83,60.06,30.3,85557.16
9.1226,83.5692,23.6,2193.37,32.99,4.71,11.2,7472.24
21.4495,94.4131,27.4,1996.47,30.19,3.49,22.8,5287.22
26.6114,92.5501,159.3,1804.26,27.53,21.83,35.5,29288.26
14.8124,71.6975,20.2,2011.67,33.04,2.87,22.7,4401.36
16.3098,70.6979,228.5,2126.06,30.91,38.74,11.0,65483.66
24.5682,85.0888,44.0,1895.42,26.4,7.9,19.8,12149.27
32.2443,83.4314,140.5,1786.41,23.85,25.31,41.9,33748.38
29.868,75.725,31.8,1781.87,26.16,3.83,24.6,5294.21
23.7445,94.0841,347.1,1988.5,23.56,59.76,32.8,97435.63
27.716,94.8936,120.6,1796.49,26.92,20.56,30.7,30495.39
17.8502,79.6757,483.5,2011.85,31.19,78.05,8.9,111134.41
25.3061,93.8188,141.3,1951.37,27.34,21.24,22.0,32649.95
20.5869,79.1345,21.7,2067.27,29.04,3.99,20.1,6454.56
13.1283,89.3677,27.4,2065.79,27.56,4.05,19.8,6623.12
26.9469,81.8023,21.5,2015.73,25.59,2.97,23.5,4897.32
23.0245,71.5549,111.7,1954.62,31.82,16.17,19.2,22473.98
17.6828,94.9101,398.7,1942.28,30.67,61.86,26.1,86198.61
32.6062,81.1688,29.2,1786.61,23.31,4.01,24.2,5732.64
8.5652,89.3001,135.4,2159.19,34.78,22.83,9.6,37103.83
16.5259,78.648,308.5,2081.26,31.87,58.84,16.6,82527.99
9.5358,68.5475,50.0,2168.93,35.63,8.37,5.0,12259.46
28.6962,70.9154,150.1,1833.41,25.23,23.38,20.5,33657.2
26.9569,82.3904,23.3,1785.85,27.32,4.28,24.6,6110.8
16.9465,88.009,80.2,2118.17,34.33,14.42,9.6,20918.41
26.2429,77.7073,20.8,1779.14,28.8,3.1,25.8,4463.46
18.6903,88.1692,43.5,1918.87,34.87,7.32,20.9,10351.65
28.4189,88.2604,21.6,1861.85,24.5,3.85,32.2,5254.9
20.263,88.4141,412.1,2107.49,32.83,57.55,21.2,88823.21
19.1316,82.2831,55.3,1971.42,28.41,8.25,16.7,11663.26
33.2377,94.5317,27.6,1801.8,24.35,3.54,25.8,4727.05
14.7737,82.1867,444.4,2163.94,33.42,88.45,9.7,128803.7
11.2521,81.0577,145.1,2206.64,32.52,18.41,9.6,30472.86
23.7827,73.782,295.1,1891.02,28.07,39.39,32.3,57567.06
34.1717,76.922,49.1,1641.63,25.04,7.78,28.2,9123.51
18.2017,69.2277,38.8,1839.77,28.99,7.34,16.5,10319.86
9.675,86.3725,91.6,2148.82,37.59,13.6,14.3,20486.71
17.1612,75.2075,44.1,2129.34,28.11,8.0,21.3,13393.75
21.6602,76.8205,28.9,1864.18,32.73,5.02,31.0,6080.33
12.3719,90.3536,28.0,2177.32,35.04,4.79,6.2,7936.33
25.7688,77.4894,39.7,1804.15,26.82,7.45,16.1,9187.03
34.9392,75.0237,31.7,1723.58,22.07,3.84,31.4,5113.01
20.197,72.9027,197.6,2037.08,28.5,38.39,13.2,56794.09
17.5777,90.4709,22.0,1974.84,30.42,4.1,18.5,6049.59
18.819,71.7615,43.6,2018.9,30.03,8.51,26.8,11836.87
11.1089,81.1589,117.6,2110.83,36.11,21.58,14.9,36354.11
31.8484,82.701,91.2,1827.14,28.21,17.35,24.6,22340.33
19.2003,87.9343,139.6,2017.22,30.36,19.02,11.5,26883.05
18.4564,86.3652,91.1,2016.31,28.6,13.26,26.7,21845.22
25.8116,91.5109,41.3,2004.06,25.89,6.0,25.6,9489.21
19.9349,69.2978,47.3,2038.16,29.26,6.09,28.4,8693.0
25.5023,76.5968,134.1,1829.73,25.06,23.91,30.2,33415.32
9.659,76.1239,328.9,2163.27,31.9,43.05,19.5,67737.97
29.9705,72.2345,118.1,1798.46,29.31,14.66,37.4,18093.07
33.3936,76.3862,32.4,1749.34,24.18,5.9,31.7,7730.71
25.5167,76.9832,39.4,2086.66,25.45,7.58,30.7,12108.11
33.7733,83.1346,27.7,1765.75,25.04,5.02,33.2,7338.04
12.0887,87.2474,93.5,1963.53,30.8,17.39,6.8,25357.13
20.8902,79.0519,26.3,1924.55,27.01,4.41,15.7,6428.14
24.2488,88.8646,21.1,1752.93,26.08,4.04,22.2,5243.26
23.7069,77.7488,37.7,1890.89,31.24,6.02,15.9,8918.72
18.8395,76.4182,45.9,1845.9,29.62,9.14,12.4,13238.57
17.1283,83.6945,20.8,1965.96,26.01,2.66,17.1,4222.7
11.4242,68.6878,25.9,2016.71,35.88,4.78,20.5,7035.13
18.577,70.3139,96.0,2040.35,29.63,16.45,20.1,23531.12
12.3918,80.1211,40.0,2120.99,29.32,6.65,10.6,11336.09
27.8279,95.3445,67.1,1867.34,25.44,11.95,22.7,17155.32
13.6384,88.9238,21.7,2090.14,33.5,4.06,7.6,6180.38
9.5813,70.5557,35.6,2059.99,35.1,6.72,12.7,10493.23
22.9139,92.5432,131.9,1972.63,31.89,17.67,29.9,26176.78
24.0712,89.2367,21.1,2064.5,26.06,2.86,22.0,4314.4
31.5417,85.7174,84.9,1808.99,24.5,10.3,32.6,14285.35
23.5785,91.7885,116.4,1885.51,26.59,15.19,27.7,19835.35
17.328,79.7192,63.1,1917.85,27.72,8.9,8.5,12875.11
29.6813,74.4235,27.1,1737.09,27.01,4.81,26.7,6832.97
22.5875,82.8487,36.1,1973.67,29.36,5.7,27.2,7739.56
10.1406,83.9164,145.3,2247.32,34.6,26.25,13.8,44037.47
23.278,83.6115,28.6,1945.87,28.98,4.55,14.3,6834.91
32.5165,84.3871,34.6,1822.69,22.6,5.69,27.3,8366.9
18.7004,95.5124,90.0,2064.01,28.17,11.6,22.3,17558.5
16.0008,94.1651,46.9,2096.51,31.47,8.55,11.4,12692.41
11.8737,93.3958,22.2,2077.6,35.58,4.0,18.2,5911.91
12.089,91.2411,106.6,2140.31,36.38,15.42,5.0,25480.79
19.6848,95.3594,446.1,1921.8,31.33,65.26,13.5,85577.05
24.0834,70.8563,495.8,1911.89,27.82,68.22,19.7,93231.92
10.1766,75.6886,41.0,2187.29,34.56,7.58,18.7,11842.21
33.3684,82.3566,88.0,1877.67,23.61,15.82,39.3,21768.17
28.3886,92.5495,32.4,1728.23,23.77,5.46,36.1,7210.76
23.8388,82.6498,30.6,1953.42,27.92,4.25,22.6,6828.08
30.3678,89.693,110.4,1915.88,22.26,14.76,36.8,20550.69
10.165,72.0298,42.2,2221.74,33.78,5.23,17.2,8497.01
20.8746,75.32,44.6,2034.89,32.48,5.51,18.9,8429.54
25.0125,89.2215,295.8,1940.79,28.99,39.93,34.9,56751.68
30.3736,72.7773,121.7,1901.14,23.09,15.58,37.4,20991.13
29.1537,78.1893,141.6,1732.24,25.34,23.3,38.6,29570.9
15.4809,75.6811,472.3,1954.47,29.96,70.2,22.8,99330.74
33.4038,78.146,120.4,1742.23,23.44,18.73,38.9,25984.73
11.3573,88.5414,39.1,1966.67,35.57,6.55,20.2,9563.11
31.6286,78.6676,103.2,1873.14,25.67,17.82,30.0,23835.72
34.2154,84.1026,25.5,1825.78,28.17,4.38,39.9,5936.59
12.7831,70.898,23.7,2079.24,35.23,3.34,7.0,4977.91
27.4958,91.3455,98.6,1819.41,26.63,18.21,32.2,27789.15
9.0877,78.7268,24.8,2174.63,35.86,4.79,14.8,7750.35
18.9464,86.8075,37.3,2007.13,29.67,5.42,23.3,7775.91
21.9396,89.0363,39.4,1959.26,26.47,4.78,28.9,6833.34
23.6774,74.0802,35.8,1962.46,30.56,6.87,21.9,10035.25
33.2703,93.6556,162.7,1731.32,25.65,31.55,34.2,43149.75
26.1508,85.8705,55.8,1948.74,26.35,6.92,16.4,10400.78
20.9945,80.433,61.3,2001.77,29.7,7.38,13.9,11177.19
29.8612,73.2877,65.4,1757.94,27.64,12.11,32.7,16116.55
33.6644,95.3267,149.0,1844.85,25.14,21.47,34.9,30552.57
8.5958,89.897,84.4,2080.62,31.81,16.31,5.0,25306.6
34.5281,74.0327,79.2,1715.12,23.55,10.88,29.4,13129.34
10.3256,77.7936,168.3,2235.49,33.62,31.79,7.2,52857.67
29.9884,91.4806,372.4,1746.36,27.33,46.73,34.3,60445.01
15.569,88.1747,378.3,2088.52,33.66,53.28,17.8,76359.83
11.5689,90.2077,67.5,2179.23,36.03,13.36,5.0,23852.04
19.8761,80.7948,471.7,1917.39,27.42,65.33,25.1,96732.84
25.3868,88.7778,44.0,1881.24,25.61,5.75,20.6,8302.42
18.2857,79.2083,230.6,2002.34,32.6,43.49,21.7,63970.68
9.4733,74.1266,320.0,2129.34,33.15,41.42,5.0,68054.35
24.1855,86.3476,310.4,2092.8,24.67,39.67,34.1,59248.26
32.3649,96.3044,84.9,1700.38,25.1,12.38,24.0,15749.52
18.3468,77.0074,44.5,2094.15,29.25,7.61,23.2,11468.65
13.841,81.3681,23.3,2063.44,35.95,4.12,14.7,6553.06
19.9496,87.546,32.5,1897.98,30.22,6.18,11.7,8374.5
9.3058,83.7037,92.8,2184.72,34.73,15.15,5.0,25839.9
30.1532,92.4594,34.1,1853.17,24.29,5.16,27.4,7381.29
30.3112,90.0905,45.8,1872.04,28.14,6.82,36.4,10028.93
23.876,69.6906,71.8,2039.21,28.57,13.48,14.7,20963.73
17.5338,96.9542,60.3,2264.01,29.89,10.73,21.6,19321.59
29.5942,89.8197,366.2,1831.35,23.69,70.48,32.7,95571.43
22.9765,93.0532,67.4,1877.37,28.11,13.28,18.3,19791.6
30.3002,86.8847,57.5,1834.83,23.01,8.28,21.9,10557.42
25.0494,92.8323,92.7,1871.81,29.39,15.05,33.4,21095.21
29.1789,71.2591,72.0,1892.86,21.85,12.27,25.2,17629.37
24.1612,78.0844,30.8,1805.33,27.45,4.1,16.4,5191.47
19.1818,93.4162,27.8,2188.19,31.19,3.45,22.8,5426.36
33.8645,73.848,182.4,1802.92,24.05,34.55,28.2,46407.66
22.6101,70.269,106.0,1802.3,26.99,17.27,22.1,23813.14
24.3374,90.8554,52.7,1849.2,28.97,8.73,15.3,11741.37
13.9532,92.2291,49.0,2158.13,30.55,8.05,23.8,12909.64
24.8926,72.7169,30.2,1990.04,27.35,5.46,23.8,8021.63
23.4334,92.776,119.5,1820.42,29.36,15.73,33.4,20781.25
12.9906,87.9163,44.3,2167.21,33.68,7.49,10.7,11962.41
9.6089,83.0824,28.4,2015.25,32.93,4.47,6.6,6802.89
24.3177,92.0773,42.5,1899.13,30.05,8.14,32.6,12009.4
28.6197,80.1582,133.2,1917.81,25.89,21.53,25.2,33118.68
22.1318,73.6258,74.1,1901.51,30.13,14.49,20.8,21213.54
14.1229,76.2607,497.4,1969.23,35.3,73.74,5.7,108125.15
25.9961,82.6498,52.1,1887.77,29.14,10.28,35.1,14705.38
10.1629,83.4086,226.0,2112.69,36.27,42.93,5.0,65463.33
19.9295,91.3618,128.0,2035.63,30.02,21.34,25.4,34134.08
12.4109,90.9492,69.4,2049.78,34.6,10.29,13.2,15061.65
12.9804,84.8596,40.9,2048.54,33.19,6.15,5.0,8327.44
13.4619,90.6428,45.7,1940.0,30.12,8.3,5.0,11365.53
18.4411,73.5614,145.9,2025.66,30.91,24.29,27.2,39052.58
9.3811,69.4519,34.2,2162.27,34.89,5.21,14.2,8193.89
18.7404,93.3354,147.1,1911.6,31.33,25.14,22.5,36621.7
21.8161,70.1911,91.2,1966.81,28.53,16.29,20.6,24211.12
21.0489,75.154,226.3,2047.28,27.61,27.58,15.8,44104.32
18.3352,88.1642,329.9,1996.72,31.66,41.96,21.9,63144.81
30.657,79.874,39.5,1813.63,22.18,5.04,32.8,7138.8
11.9238,93.4131,33.7,2151.24,36.15,4.67,16.5,7611.51
21.6538,76.6414,106.7,1857.88,28.39,16.45,19.0,22782.53
9.6751,68.3443,32.5,2334.37,34.74,5.99,19.4,10364.94
9.9212,76.719,35.7,2127.75,35.25,5.29,5.0,8222.7
23.4944,84.7642,145.3,1973.59,29.21,17.63,15.1,25870.13
23.2825,78.9022,324.9,1986.45,25.3,51.56,31.6,74611.37
31.7069,83.5113,75.3,1762.11,25.98,15.04,34.7,20187.76
23.0626,93.4213,125.9,1977.42,28.83,18.62,19.6,27227.45
33.9144,94.4621,30.1,1753.21,22.07,5.93,39.2,8531.67
9.3148,75.7132,131.6,2062.92,32.91,16.86,8.4,23990.56
10.6462,81.4021,21.7,2125.79,33.14,2.91,5.0,4792.95
9.1898,83.9252,83.2,2129.58,31.87,14.81,12.2,21640.21
13.0025,95.5243,22.8,2073.02,36.19,3.66,7.9,5715.45
22.6143,96.9599,179.9,1832.62,31.4,32.59,14.9,42488.62
25.4304,74.8268,115.8,1976.37,28.06,21.9,19.9,33726.12
9.2308,89.0824,88.5,2306.01,34.0,12.4,8.8,21339.77
33.5412,78.9629,455.0,1818.5,23.11,79.46,24.5,102579.13
30.7385,68.2351,35.5,1892.35,26.28,5.98,38.4,9162.29
16.0085,68.2683,28.9,2028.28,34.91,5.45,17.2,8570.97
10.0841,81.3564,122.1,2111.59,32.92,18.85,5.9,30436.49
12.587,82.1617,368.4,2055.15,30.7,45.74,16.3,68577.66
11.4275,68.6545,130.0,2189.83,36.55,21.56,17.5,35881.42
11.3287,87.9209,39.3,2158.25,29.93,7.73,13.6,11856.36
22.0012,76.5261,66.7,1941.8,26.68,8.08,16.1,10608.91
